date,delay_severity,avg_wind_speed_lga,precipitation_lga,snowfall_lga,snow_depth_lga,average_temp_lga,max_temp_lga,min_temp_lga,wind_direction_fastest_2min_lga,wind_direction_fastest_5sec_lga,wind_speed_fastest_2min_lga,wind_speed_fastest_5sec_lga,avg_wind_speed_ord,precipitation_ord,snowfall_ord,snow_depth_ord,average_temp_ord,max_temp_ord,min_temp_ord,wind_direction_fastest_2min_ord,wind_direction_fastest_5sec_ord,wind_speed_fastest_2min_ord,wind_speed_fastest_5sec_ord,month,day,airline_AA,airline_NK,airline_OO,airline_UA,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,12pm-3pm _dep,3pm-6pm _dep,6am-9am _dep,6pm-9pm _dep,9am-12pm _dep,9pm-12am _dep,12pm-3pm _arr,3pm-6pm _arr,6am-9am _arr,6pm-9pm _arr,9am-12pm _arr,9pm-12am _arr
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-01,2,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-01,1,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-01,2,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-01,0,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-01-01,1,13.87,0.0,0.0,0.0,31.0,39.0,27.0,240.0,250.0,23.0,31.1,14.54,0.0,0.0,0.0,20.0,32.0,14.0,240.0,250.0,23.9,30.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-02,1,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-02,1,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-02,1,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-02,1,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-02,1,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-02,1,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-01-02,0,13.65,0.0,0.0,0.0,39.0,42.0,35.0,290.0,290.0,25.1,32.0,4.7,0.0,0.0,0.0,26.0,34.0,15.0,150.0,150.0,12.1,13.0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-01-03,0,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-03,0,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-03,0,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-03,0,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-03,2,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-03,2,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-03,2,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-03,1,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-01-03,2,9.62,0.67,0.0,0.0,35.0,41.0,31.0,50.0,50.0,16.1,19.9,5.59,0.57,0.4,0.0,31.0,34.0,29.0,140.0,140.0,13.0,14.1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-01-04,1,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-04,1,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-04,1,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-04,0,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-04,1,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-01-04,2,10.96,0.31,0.0,0.0,45.0,57.0,41.0,280.0,280.0,30.0,44.1,15.88,0.13,2.2,1.2,29.0,33.0,2.0,320.0,320.0,25.9,31.1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-01-05,0,20.8,0.0,0.0,0.0,42.0,50.0,22.0,300.0,300.0,32.0,49.0,10.29,0.15,1.8,2.0,2.0,6.0,-3.0,310.0,310.0,21.9,25.9,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-05,0,20.8,0.0,0.0,0.0,42.0,50.0,22.0,300.0,300.0,32.0,49.0,10.29,0.15,1.8,2.0,2.0,6.0,-3.0,310.0,310.0,21.9,25.9,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-05,1,20.8,0.0,0.0,0.0,42.0,50.0,22.0,300.0,300.0,32.0,49.0,10.29,0.15,1.8,2.0,2.0,6.0,-3.0,310.0,310.0,21.9,25.9,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
