STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-08,11.41,0.04,0.0,0.0,73.0,84.0,61.0,340.0,340.0,28.0,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-09,8.72,0.0,0.0,0.0,70.0,85.0,60.0,230.0,210.0,15.0,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-10,11.41,0.0,0.0,0.0,80.0,92.0,68.0,250.0,250.0,23.0,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-11,8.28,0.27,0.0,0.0,69.0,72.0,58.0,40.0,30.0,19.9,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-12,8.28,0.13,0.0,0.0,62.0,67.0,56.0,30.0,20.0,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-13,6.71,0.4,0.0,0.0,66.0,86.0,56.0,130.0,150.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-14,6.93,0.6,0.0,0.0,73.0,83.0,68.0,260.0,230.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-15,5.59,2.56,0.0,0.0,75.0,80.0,68.0,350.0,340.0,18.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-16,10.29,0.0,0.0,0.0,69.0,72.0,56.0,20.0,188.33333333333334,14.1,21.983333333333334
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-17,4.7,0.14,0.0,0.0,61.0,72.0,56.0,190.0,360.0,8.9,11.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-18,10.29,0.27,0.0,0.0,72.0,79.0,58.0,10.0,10.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-19,10.29,0.0,0.0,0.0,61.0,67.0,54.0,40.0,40.0,16.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-20,7.16,0.31,0.0,0.0,63.0,78.0,53.0,160.0,160.0,25.1,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-21,8.28,0.0,0.0,0.0,74.0,84.0,67.0,270.0,260.0,16.1,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-22,10.51,0.09,0.0,0.0,75.0,83.0,66.0,200.0,200.0,28.0,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-23,9.84,0.0,0.0,0.0,75.0,82.0,63.0,330.0,330.0,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-24,4.92,0.0,0.0,0.0,70.0,79.0,60.0,270.0,250.0,15.0,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-25,7.16,1.01,0.0,0.0,71.0,79.0,61.0,360.0,350.0,15.0,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-26,9.4,0.13,0.0,0.0,63.0,67.0,58.0,40.0,40.0,16.1,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-27,8.95,0.0,0.0,0.0,64.0,76.0,56.0,40.0,40.0,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-28,3.8,0.02,0.0,0.0,67.0,79.0,54.0,180.0,180.0,14.1,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-29,4.03,0.62,0.0,0.0,68.0,75.0,64.0,80.0,90.0,13.0,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-06-30,8.5,0.17,0.0,0.0,68.0,77.0,57.0,40.0,340.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-01,7.38,0.0,0.0,0.0,61.0,69.0,54.0,60.0,30.0,14.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-02,9.4,0.0,0.0,0.0,59.0,69.0,53.0,40.0,50.0,17.0,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-03,4.47,0.0,0.0,0.0,64.0,77.0,55.0,60.0,60.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-04,4.47,0.0,0.0,0.0,70.0,81.0,59.0,70.0,260.0,10.1,15.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-05,5.14,0.0,0.0,0.0,72.0,83.0,60.0,180.0,210.0,13.0,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-06,9.62,0.49,0.0,0.0,74.0,85.0,64.0,280.0,270.0,25.9,32.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-07,14.32,0.27,0.0,0.0,67.0,71.0,55.0,30.0,20.0,25.1,32.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-08,7.61,0.07,0.0,0.0,60.0,67.0,54.0,70.0,30.0,13.0,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-09,7.16,0.0,0.0,0.0,64.0,77.0,58.0,20.0,10.0,14.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-10,3.8,0.0,0.0,0.0,69.0,83.0,59.0,100.0,80.0,12.1,15.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-11,5.14,0.03,0.0,0.0,70.0,78.0,61.0,140.0,190.0,13.0,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-12,6.26,0.0,0.0,0.0,74.0,83.0,69.0,130.0,130.0,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-13,9.62,0.42,0.0,0.0,76.0,86.0,68.0,320.0,320.0,32.0,40.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-14,12.53,0.0,0.0,0.0,76.0,83.0,61.0,10.0,10.0,23.9,36.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-15,8.5,0.0,0.0,0.0,66.0,75.0,59.0,20.0,10.0,16.1,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-16,7.61,0.97,0.0,0.0,66.0,75.0,58.0,150.0,150.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-17,8.05,0.06,0.0,0.0,77.0,92.0,71.0,290.0,260.0,23.0,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-18,8.28,0.54,0.0,0.0,79.0,89.0,73.0,150.0,30.0,23.0,30.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-19,8.28,0.0,0.0,0.0,79.0,85.0,65.0,300.0,320.0,21.0,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-20,8.5,0.0,0.0,0.0,74.0,85.0,63.0,260.0,250.0,17.0,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-21,8.5,0.0,0.0,0.0,75.0,82.0,65.0,340.0,330.0,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-22,4.92,0.0,0.0,0.0,74.0,83.0,64.0,100.0,90.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-23,4.03,0.0,0.0,0.0,74.0,85.0,63.0,100.0,40.0,12.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-24,6.71,0.0,0.0,0.0,75.0,84.0,64.0,200.0,210.0,18.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-25,7.83,0.0,0.0,0.0,80.0,91.0,69.0,60.0,70.0,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-26,4.92,0.0,0.0,0.0,75.0,80.0,64.0,70.0,40.0,12.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-27,8.5,0.0,0.0,0.0,77.0,88.0,67.0,110.0,110.0,17.0,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-28,5.82,0.0,0.0,0.0,79.0,91.0,67.0,140.0,130.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-29,10.96,0.0,0.0,0.0,81.0,88.0,70.0,330.0,280.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-30,11.63,0.0,0.0,0.0,77.0,88.0,65.0,300.0,320.0,23.0,28.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-07-31,12.3,0.0,0.0,0.0,78.0,87.0,67.0,320.0,320.0,25.9,34.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-01,10.96,0.0,0.0,0.0,76.0,87.0,64.0,250.0,260.0,21.9,30.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-02,13.87,0.53,0.0,0.0,80.0,91.0,67.0,260.0,270.0,36.9,52.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-03,9.84,0.0,0.0,0.0,76.0,82.0,67.0,310.0,320.0,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-04,7.61,0.0,0.0,0.0,72.0,82.0,61.0,290.0,290.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-05,6.04,0.0,0.0,0.0,73.0,82.0,61.0,70.0,60.0,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-06,7.16,0.0,0.0,0.0,73.0,83.0,64.0,70.0,100.0,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-07,8.5,0.0,0.0,0.0,73.0,83.0,63.0,190.0,160.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-08,7.16,0.0,0.0,0.0,75.0,82.0,68.0,330.0,330.0,17.0,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-09,4.7,0.0,0.0,0.0,72.0,80.0,67.0,180.0,170.0,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-10,6.04,0.02,0.0,0.0,75.0,84.0,68.0,10.0,10.0,23.0,28.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-11,6.71,0.0,0.0,0.0,73.0,82.0,65.0,40.0,60.0,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-12,4.92,0.0,0.0,0.0,71.0,81.0,61.0,50.0,60.0,14.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-13,9.84,0.0,0.0,0.0,74.0,85.0,65.0,240.0,250.0,18.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-14,9.84,0.21,0.0,0.0,78.0,90.0,67.0,350.0,320.0,29.1,40.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-15,5.37,0.14,0.0,0.0,77.0,92.0,67.0,180.0,300.0,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-16,6.71,0.0,0.0,0.0,79.0,89.0,71.0,200.0,200.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-17,7.16,0.12,0.0,0.0,79.0,88.0,68.0,180.0,190.0,23.0,30.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-18,8.72,0.4,0.0,0.0,74.0,83.0,67.0,180.0,180.0,25.9,32.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-19,13.42,0.0,0.0,0.0,72.0,75.0,62.0,220.0,250.0,21.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-20,13.87,0.0,0.0,0.0,65.0,74.0,59.0,280.0,290.0,25.9,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-21,8.05,0.0,0.0,0.0,69.0,82.0,55.0,180.0,190.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-22,10.51,0.0,0.0,0.0,72.0,81.0,60.0,180.0,160.0,21.9,30.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-23,11.41,0.0,0.0,0.0,71.0,77.0,61.0,280.0,290.0,23.9,34.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-24,14.09,0.0,0.0,0.0,65.0,75.0,55.0,260.0,250.0,29.1,36.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-25,8.5,0.0,0.0,0.0,63.0,72.0,59.0,330.0,310.0,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-26,6.26,0.0,0.0,0.0,62.0,67.0,56.0,340.0,340.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-27,4.25,0.0,0.0,0.0,63.0,76.0,51.0,110.0,110.0,16.1,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-28,5.14,0.0,0.0,0.0,65.0,72.0,56.0,100.0,240.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-29,6.04,0.74,0.0,0.0,68.0,70.0,63.0,30.0,130.0,13.0,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-30,4.03,0.0,0.0,0.0,68.0,77.0,62.0,100.0,70.0,8.9,15.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-08-31,2.68,0.0,0.0,0.0,71.0,85.0,60.0,230.0,210.0,13.0,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-01,6.71,0.0,0.0,0.0,78.0,88.0,68.0,210.0,200.0,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-02,7.38,0.0,0.0,0.0,80.0,90.0,72.0,210.0,220.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-03,8.95,0.0,0.0,0.0,81.0,91.0,71.0,50.0,40.0,21.0,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-04,5.37,0.0,0.0,0.0,74.0,85.0,68.0,70.0,70.0,14.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-05,7.16,0.0,0.0,0.0,75.0,87.0,69.0,150.0,170.0,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-06,9.62,0.0,0.0,0.0,80.0,92.0,70.0,200.0,190.0,19.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-07,6.71,0.0,0.0,0.0,81.0,88.0,76.0,210.0,200.0,14.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-08,8.5,1.04,0.0,0.0,77.0,81.0,68.0,270.0,260.0,28.0,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-09,6.26,0.0,0.0,0.0,70.0,77.0,58.0,20.0,40.0,14.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-10,5.59,0.21,0.0,0.0,64.0,74.0,54.0,320.0,320.0,21.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-11,10.74,0.17,0.0,0.0,62.0,67.0,54.0,320.0,330.0,23.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-12,10.51,0.0,0.0,0.0,58.0,65.0,50.0,40.0,30.0,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-13,7.38,0.0,0.0,0.0,58.0,70.0,48.0,290.0,270.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-14,12.97,0.0,0.0,0.0,65.0,82.0,52.0,200.0,180.0,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-15,11.41,0.0,0.0,0.0,73.0,82.0,62.0,170.0,170.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-16,11.18,0.0,0.0,0.0,71.0,83.0,56.0,190.0,190.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-17,11.41,0.36,0.0,0.0,72.0,85.0,61.0,270.0,280.0,36.9,48.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-18,7.16,2.41,0.0,0.0,72.0,74.0,65.0,300.0,310.0,31.1,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-19,9.84,0.05,0.0,0.0,65.0,71.0,53.0,320.0,330.0,28.0,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-20,4.47,0.0,0.0,0.0,60.0,73.0,50.0,100.0,110.0,14.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-21,5.14,0.0,0.0,0.0,62.0,74.0,52.0,90.0,100.0,14.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-22,3.58,0.0,0.0,0.0,65.0,80.0,53.0,100.0,190.0,10.1,12.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-23,4.25,0.0,0.0,0.0,68.0,80.0,57.0,70.0,100.0,14.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-24,5.59,0.0,0.0,0.0,67.0,76.0,56.0,50.0,180.0,12.1,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-25,8.72,0.0,0.0,0.0,65.0,73.0,60.0,40.0,40.0,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-26,7.61,0.0,0.0,0.0,67.0,75.0,60.0,100.0,60.0,15.0,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-27,7.16,0.0,0.0,0.0,67.0,74.0,61.0,140.0,120.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-28,4.25,0.0,0.0,0.0,70.0,77.0,64.0,190.0,190.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-29,14.54,0.4,0.0,0.0,64.0,68.0,55.0,20.0,20.0,29.1,34.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-09-30,15.43,0.0,0.0,0.0,57.0,61.0,52.0,20.0,20.0,25.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-01,18.12,0.0,0.0,0.0,55.0,59.0,52.0,40.0,40.0,28.0,36.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-02,19.01,0.0,0.0,0.0,55.0,60.0,51.0,50.0,50.0,25.1,38.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-03,17.0,0.01,0.0,0.0,52.0,54.0,48.0,50.0,60.0,25.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-04,11.41,0.0,0.0,0.0,52.0,57.0,50.0,50.0,60.0,17.0,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-05,6.93,0.0,0.0,0.0,57.0,60.0,55.0,50.0,40.0,10.1,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-06,4.92,0.0,0.0,0.0,60.0,71.0,55.0,140.0,110.0,12.1,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-07,7.38,0.0,0.0,0.0,62.0,71.0,54.0,50.0,50.0,15.0,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-08,8.28,0.05,0.0,0.0,62.0,77.0,50.0,220.0,200.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-09,10.51,0.0,0.0,0.0,60.0,64.0,47.0,340.0,350.0,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-10,5.82,0.0,0.0,0.0,53.0,65.0,42.0,220.0,250.0,15.0,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-11,12.75,0.0,0.0,0.0,62.0,79.0,51.0,200.0,200.0,23.0,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-12,15.43,0.0,0.0,0.0,67.0,75.0,53.0,280.0,280.0,31.1,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-13,11.63,0.0,0.0,0.0,56.0,63.0,47.0,290.0,310.0,23.0,30.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-14,8.05,0.0,0.0,0.0,52.0,63.0,42.0,290.0,290.0,17.0,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-15,11.18,0.0,0.0,0.0,55.0,69.0,46.0,320.0,280.0,33.1,44.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-16,11.18,0.0,0.0,0.0,49.0,55.0,37.0,320.0,280.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-17,9.17,0.0,0.0,0.0,42.0,53.0,33.0,310.0,310.0,21.0,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-18,5.82,0.0,0.0,0.0,45.0,60.0,33.0,310.0,310.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-19,18.79,0.0,0.0,0.0,55.0,73.0,47.0,210.0,210.0,28.0,38.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-20,10.07,0.11,0.0,0.0,64.0,74.0,57.0,210.0,230.0,19.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-21,10.74,0.01,0.0,0.0,63.0,75.0,52.0,230.0,210.0,21.9,28.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-22,7.16,0.0,0.0,0.0,60.0,62.0,51.0,30.0,60.0,13.0,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-23,11.63,0.16,0.0,0.0,55.0,64.0,52.0,130.0,120.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-24,14.32,0.3,0.0,0.0,62.0,66.0,46.0,270.0,270.0,25.9,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-25,4.03,0.0,0.0,0.0,51.0,62.0,41.0,330.0,330.0,13.0,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-26,5.82,0.0,0.0,0.0,49.0,61.0,37.0,110.0,70.0,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-27,13.42,0.49,0.0,0.0,53.0,56.0,50.0,110.0,110.0,25.9,32.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-28,14.99,0.33,0.0,0.0,53.0,56.0,37.0,280.0,270.0,31.1,42.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-29,15.43,0.0,0.0,0.0,41.0,47.0,36.0,270.0,250.0,28.0,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-30,6.71,0.0,0.0,0.0,45.0,56.0,36.0,180.0,180.0,15.0,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-10-31,11.41,0.77,0.0,0.0,47.0,52.0,45.0,270.0,270.0,21.9,28.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-01,10.29,0.0,0.0,0.0,53.0,63.0,44.0,250.0,250.0,19.9,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-02,10.51,0.0,0.0,0.0,58.0,72.0,47.0,210.0,220.0,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-03,6.26,0.0,0.0,0.0,58.0,70.0,44.0,180.0,170.0,17.0,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-04,8.28,0.0,0.0,0.0,58.0,71.0,48.0,200.0,200.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-05,16.11,0.0,0.0,0.0,64.0,70.0,59.0,200.0,190.0,31.1,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-06,14.76,0.16,0.0,0.0,56.0,65.0,41.0,270.0,260.0,30.0,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-07,9.62,0.0,0.0,0.0,44.0,53.0,35.0,290.0,270.0,21.9,28.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-08,4.25,0.0,0.0,0.0,41.0,52.0,28.0,210.0,210.0,13.0,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-09,2.24,0.0,0.0,0.0,42.0,56.0,29.0,90.0,50.0,10.1,13.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-10,3.8,0.0,0.0,0.0,45.0,56.0,32.0,230.0,240.0,10.1,12.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-11,14.32,0.42,0.0,0.0,48.0,63.0,36.0,170.0,150.0,36.0,46.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-12,23.49,0.0,0.0,0.0,48.0,56.0,42.0,250.0,240.0,36.0,50.1
